eatery_adddress eatery_cost eatery_cuisine eatery_id eatery_name eatery_F_M_Station  eatery_S_M_Station  eatery_highlights eatery_buffet_price eatery_buffet_details eatery_photos eatery_should_order eatery_popular_reviews eatery_trending eatery_opening_hours eatery_coordinates eatery_rating  eatery_wishlists eatery_title eatery_url converted_epoch eatery_id review_likes review_summary review_text review_time review_url scraped_epoch user_followers user_id user_name user_reviews user_url
     distance name distance name          rating votes              
 Costfor2:Rs.500 "Cafe, Italian, Fast Food" 306503 "Big Yellow Door"     "[u'No Home Delivery', u'Dine-In Available', u'Serves Non Veg', u'Bar Not Available', u'Air Conditioned']"   True  93 "[u'Student Faves', u'Pocket Friendly']" "11 AM to 11 PM" 28.5878777778,77.1672972222 4.1 "662 votes" Excellent 587 https://www.zomato.com/ncr/big-yellow-door-satyaniketan-delhi  306503
                      1409568302 54044e370d0cee69ad0ade8d 385151 2624231 49 "Aman Singhal" https://www.zomato.com/amansinghal "I went for a dinner here with family. I was completely mesmerised by their interiors and felt like I was back in college. Since I have studied in Symbiosis, Pune, I am used to cafes which cater specially to students.The place was live and energetic. We ordered many things from the menu some among them - Oreo Chocolate Shake, Super Veggie Pizza, Roasted Paneer Tikka Pizza, Baked Nachos, Bomb Burger,Pink sauce veg Pesto Pasta and some more. Since we were a group of 'always hungry' group, were able to eat all that very easily :).The food was average. Average does not mean the food tasted bad. It was at par with what a 'Cafe Food' should be. You cannot compare the Italian or American food here with the authentic restaurants.You visit these type of places with friends to spend some quality time in their company. It is must visit with your best buddies." 306503 "2014-08-25 18:00:10" 25 Good https://www.zomato.com/review/PKZOXB 1 1408969810.0
                      1409568302 54044e370d0cee69ad0ade8e 2711904 2623811 1 ASHISH https://www.zomato.com/users/ashish-2711904 "Awesome Crowded place..Nachos,burger n drinks r good.. It ws a short visit.. Wud lyk to come again..!!" 306503 "2014-08-25 17:43:31" 21 Good https://www.zomato.com/review/KPGyxb  1408968811.0
                      1409568302 54044e370d0cee69ad0ade8f 5152981 2622541 1 "Abhilasha Chauhan" https://www.zomato.com/users/abhilasha-chauhan-5152981 "Good food nice music but interior is congested." 306503 "2014-08-25 17:10:20" 2 Good https://www.zomato.com/review/ZPANmX  1408966820.0
                      1409568302 54044e370d0cee69ad0ade90 296046 2566421 48 "Japneet Singh" https://www.zomato.com/users/japneet-singh-296046 "Would give it a complete five mainly because of their speedy delivery of food to the table and also because of those tasty baked chicken nachos. Ordered kit kat shake, lemon ice tea, nachos,juicy chicken burger and smoked chicken sandwich with cheese. Dobt know where to start the appreciation for the food from. The juicy chicken burger being the best of the lot and ice tea being the best among the drinks i would really like to throw a light on their really good responce for waiting booking. Just the smoked chicken sandwich and congested seating arrangement being a dissappointment but everything else was upto the mark and the bill for 3 people just touching around 800 each one of had their empty stomachs filled to the fullest the place is a must visit." 306503 "2014-08-23 23:01:04" 3 Legendary https://www.zomato.com/review/DDkwNg  1408815064.0
                      1409568302 54044e370d0cee69ad0ade91 1895438 2561541 0 Shreyaa202 https://www.zomato.com/users/shreyaa202-1895438 "I used to love this place untill today.. But i never imagined they will make a fool out of their valuable customers.. !I ordered a BYD Bomb chicken burger.. Firstly they forgot to bring it out to our table but punched it in the bill.. Later when we questioned and asked them to cancel it, the person refused to cancel it. We did not mind it and thought of getting it packed.. After reaching home when i opened the packed burger, it turns out to be a normal veg burger..! Really annoying and cheap behavior guys..! Did not ever expect this from @BYD..*highly disappointed*" 306503 "2014-08-23 20:30:53" 2 Average https://www.zomato.com/review/ZPoRYG  1408806053.0
                      1409568302 54044e370d0cee69ad0ade92 302477 2551391 92 "Yashvardhan Bahl" https://www.zomato.com/ybahl "There is nothing very special about this place except the ambiance and the small place.I loved the cheesy nachos....lots of cheese..and the byd  bomb burger is just okayish....the service takes a lot of time and you have to wait an eternity to get food at your table...the shakes are good although..the pricing doesn't even burn a hole but just simply bored now.." 306503 "2014-08-23 15:11:16" 27 Average https://www.zomato.com/review/XBErnr  1408786876.0
                      1409568302 54044e370d0cee69ad0ade93 941387 2520281 282 Sandy https://www.zomato.com/sandy "Let me first make an honest confession. I am a BIGGG fan of Big Yellow Door's Vijay Nagar outlet. So much so that despite that place being almost 20 kms from my home, I still try to visit it every fortnight :)So it was quite obvious that I was very excited to check this outlet out as soon as i got to know about it.Made a plan with 4 of my friends last weekend. Since two among them were BYD fans too, so it hardly took any convincing at all on my part for this place. The road opposite Venky; where this particular outlet is situated; is slowly but steadily looking more and more like the Hudson Lane @DU. Already half of the Hudson Lane's biggies like Qd's, Woodbox cafe and BYD have landed here and based on their humongous success, I can clearly see many other following suit pretty soon.On arrival here, we were told that the waiting time will be about 40-45mins. Despite having half a mind of going to someplace else, as it was very hot that day, we decided to wait...read more" 306503 "2014-08-22 13:33:43" 89  https://www.zomato.com/review/qzbynw 1 1408694623.0
                      1409568302 54044e370d0cee69ad0ade94 4831461 2506781 1 "Tushar Sharma" https://www.zomato.com/users/tushar-sharma-4831461 "Service is very poor :( really bad taste . ." 306503 "2014-08-21 21:42:55" 2 Poor https://www.zomato.com/review/qzoDPo  1408637575.0
                      1409568302 54044e370d0cee69ad0ade95 2802394 2494031 1 "Farozna Rehman" https://www.zomato.com/users/farozna-rehman-2802394 "i feel sorry for my taste buds...i've been hearing alot lately about this place and their very special butter chicken pizza. they made us wait for one and a half hour in 48 degrees(good company saved me) anyways we got a table after all and they were out of butter chicken pizza already it was 3pm, we ordered chicken tikka instead, worst decision ever it was bad, we ordered cheesy fries and chicken mushroom penne and it was disgusting, i literally gulped the food down my throat. pasta doesn't have chicken or mushroom it was a lake of cream cheese with penne, and so were the fries, i mean are they serious? have you guys found a cave full of cream cheese or what? drinks were alright though...i m not going to visit again. EVER." 306503 "2014-08-21 13:26:54" 1 Poor https://www.zomato.com/review/PKdRRd  1408607814.0
                      1409568302 54044e370d0cee69ad0ade96 450006 2475821 17 "Shubhankar Gupta" https://www.zomato.com/Winchester_10  306503 "2014-08-20 18:20:43" 1 Legendary https://www.zomato.com/review/DDegzx  1408539043.0
                      1409568302 54044e370d0cee69ad0ade97 78276 2454481 15 "Ruchi Sharma" https://www.zomato.com/users/ruchi-sharma-78276 "Its an awesome place and I love coming here again and again. You'll find the world's best chocolate shake here, just shout for rocky road shake and you'll experience heaven. Great place to be with frnz for some stuffy snakcy time.  Their butter chicken pizza, baked nachos and chicken &amp; cheese sandwiches are truly recommended. The place is a bit too small to adjust so many fans yet has a young ambience and good music." 306503 "2014-08-19 22:07:06" 2 Excellent https://www.zomato.com/review/qzxBgl  1408466226.0
                      1409568302 54044e370d0cee69ad0ade98 327908 2440031 0 Ankitmal.am https://www.zomato.com/users/ankitmalam-327908 "Cheap and delicious food spcly for those who love cheesy food..BYD burger, cheesy pasta and nachos are super delicious and yummy..ambience is also nyc..lacks in space but it can be compromised over the typ of food it serves..loved it." 306503 "2014-08-19 12:49:48" 7 "Very Good" https://www.zomato.com/review/PKAYyn  1408432788.0
                      1409568303 54044e370d0cee69ad0ade99 2248402 2426191 3 "Ganesh Mahadevan" https://www.zomato.com/users/ganesh-mahadevan-2248402 "A good example of a theme-based restaurant. The place was filled with people when i had gone there with friends in the evening so we had to write our names on the wait list and within no more than 10-15 mins we were sitting inside at a table. Perfect ambience inside with dim lights and with nice english numbers playing around. We ordered tipsy-licious pasta, lebanese burger, baked nachos with cheese n olives and green apple mojito.The service was very prompt and took almost no time.The food was awesome, though the mojito could have been a bit better with less of the green apple flavour.The value for money is good enough. Nice place to try out for all continental cuisine lovers." 306503 "2014-08-18 22:01:57" 2 "Very Good" https://www.zomato.com/review/XBdpxX  1408379517.0
                      1409568303 54044e370d0cee69ad0ade9a 1014179 2412481 1 "Amar Arjun" https://www.zomato.com/users/amar-arjun-1014179 "This a decent and affordable food joint with good ambience and interior in satyaniketan just ahead of Dude food, serves mainly fast food. I personally like it's Kitkat shake and varities of nachos.Nothing extraordinary." 306503 "2014-08-18 14:29:35" 16 Average https://www.zomato.com/review/qzYXwA  1408352375.0
